Timestamp_ms,X_uT,Y_uT,Z_uT,Magnitude_uT,System_Time
531071,29.96,7.987,72.173,78.552,2025-05-29T22:41:27.076474
531080,29.973,7.96,71.973,78.37,2025-05-29T22:41:27.086417
531089,29.84,7.853,72.013,78.346,2025-05-29T22:41:27.090181
531098,29.893,7.907,72.027,78.383,2025-05-29T22:41:27.098365
531107,29.84,7.867,72.267,78.58,2025-05-29T22:41:27.104464
531115,29.947,7.987,72.107,78.485,2025-05-29T22:41:27.122152
531124,29.947,7.76,72.16,78.512,2025-05-29T22:41:27.154309
531133,29.787,7.853,72.067,78.374,2025-05-29T22:41:27.155638
531142,29.947,7.973,71.853,78.251,2025-05-29T22:41:27.157007
531151,29.88,7.947,71.907,78.272,2025-05-29T22:41:27.158362
531160,29.853,7.867,72.267,78.585,2025-05-29T22:41:27.160621
531169,29.827,7.947,72.187,78.509,2025-05-29T22:41:27.162478
531178,29.92,7.973,72.0,78.376,2025-05-29T22:41:27.172897
531187,29.907,8.067,72.147,78.515,2025-05-29T22:41:27.184616
531196,29.907,8.027,72.147,78.511,2025-05-29T22:41:27.203141
531205,29.76,8.053,72.12,78.433,2025-05-29T22:41:27.240823
531213,29.88,8.04,72.053,78.416,2025-05-29T22:41:27.242267
531222,29.787,7.933,72.067,78.382,2025-05-29T22:41:27.243648
531231,29.947,7.933,72.093,78.468,2025-05-29T22:41:27.245008
531240,29.92,7.867,72.147,78.5,2025-05-29T22:41:27.254203
531249,29.973,7.92,72.12,78.501,2025-05-29T22:41:27.260583
531258,30.04,7.907,72.24,78.635,2025-05-29T22:41:27.262249
531267,30.093,7.933,72.093,78.524,2025-05-29T22:41:27.271704
531276,30.0,8.0,72.027,78.434,2025-05-29T22:41:27.274176
531285,29.92,7.947,71.987,78.361,2025-05-29T22:41:27.283344
531294,30.08,7.867,72.013,78.439,2025-05-29T22:41:27.295494
531303,29.88,7.747,72.04,78.375,2025-05-29T22:41:27.301618
531311,30.12,7.827,72.12,78.548,2025-05-29T22:41:27.337499
531320,30.027,7.84,72.04,78.44,2025-05-29T22:41:27.338918
531329,30.04,7.947,72.0,78.419,2025-05-29T22:41:27.340286
531338,29.947,7.907,72.093,78.465,2025-05-29T22:41:27.342280
531347,29.947,7.867,72.093,78.461,2025-05-29T22:41:27.350302
531356,30.053,7.867,72.093,78.502,2025-05-29T22:41:27.356497
531365,29.987,7.947,72.04,78.435,2025-05-29T22:41:27.359027
531374,29.96,7.84,72.28,78.635,2025-05-29T22:41:27.368389
531383,29.88,7.907,72.12,78.464,2025-05-29T22:41:27.379642
531392,30.12,7.96,72.027,78.476,2025-05-29T22:41:27.391771
531401,29.653,7.933,72.187,78.442,2025-05-29T22:41:27.433808
531409,29.933,8.0,71.92,78.31,2025-05-29T22:41:27.435248
531418,29.933,7.96,72.093,78.465,2025-05-29T22:41:27.436603
531427,29.787,8.027,72.12,78.441,2025-05-29T22:41:27.437947
531436,29.787,7.947,72.2,78.506,2025-05-29T22:41:27.446644
531445,29.973,7.987,72.08,78.471,2025-05-29T22:41:27.452873
531454,29.947,8.027,72.067,78.453,2025-05-29T22:41:27.455341
531463,29.973,7.947,72.053,78.443,2025-05-29T22:41:27.466192
531472,29.96,7.827,72.04,78.413,2025-05-29T22:41:27.476510
531481,29.973,8.0,72.08,78.472,2025-05-29T22:41:27.482802
531490,30.08,8.027,72.08,78.516,2025-05-29T22:41:27.494744
531499,30.013,7.987,71.947,78.364,2025-05-29T22:41:27.530563
531507,30.013,7.893,72.04,78.44,2025-05-29T22:41:27.531957
531516,30.04,7.893,72.067,78.475,2025-05-29T22:41:27.533315
531525,30.08,7.813,72.12,78.531,2025-05-29T22:41:27.534669
531534,30.067,7.987,72.08,78.507,2025-05-29T22:41:27.543848
531543,29.96,7.933,72.067,78.448,2025-05-29T22:41:27.550016
531552,29.947,7.8,71.92,78.295,2025-05-29T22:41:27.551663
531561,30.107,7.867,71.947,78.388,2025-05-29T22:41:27.561300
531570,30.067,7.947,72.027,78.454,2025-05-29T22:41:27.566143
531579,29.933,7.867,72.04,78.407,2025-05-29T22:41:27.573258
531588,29.973,7.84,72.08,78.456,2025-05-29T22:41:27.585591
531597,29.987,7.987,72.067,78.464,2025-05-29T22:41:27.627891
531605,30.147,7.867,72.187,78.623,2025-05-29T22:41:27.629292
531614,30.053,7.947,72.16,78.571,2025-05-29T22:41:27.630647
531623,29.853,7.88,71.96,78.304,2025-05-29T22:41:27.632550
531632,30.053,8.053,72.133,78.557,2025-05-29T22:41:27.640853
531641,29.973,8.027,72.013,78.414,2025-05-29T22:41:27.647096
531650,29.933,7.867,72.08,78.444,2025-05-29T22:41:27.649016
531659,29.987,7.987,72.067,78.464,2025-05-29T22:41:27.658308
531668,30.053,7.947,72.08,78.498,2025-05-29T22:41:27.669869
531677,30.053,8.04,72.187,78.605,2025-05-29T22:41:27.676168
531686,29.987,7.947,71.987,78.386,2025-05-29T22:41:27.693927
531695,29.88,8.053,72.133,78.491,2025-05-29T22:41:27.724514
531703,30.0,7.92,71.973,78.377,2025-05-29T22:41:27.725888
531712,29.867,8.0,72.12,78.469,2025-05-29T22:41:27.727234
531721,30.12,7.92,72.027,78.472,2025-05-29T22:41:27.728590
531730,29.853,7.987,71.92,78.278,2025-05-29T22:41:27.737168
531739,30.133,7.947,72.053,78.504,2025-05-29T22:41:27.743753
531748,29.933,8.0,72.107,78.482,2025-05-29T22:41:27.745800
531757,29.987,7.987,72.107,78.501,2025-05-29T22:41:27.757403
531766,30.067,7.827,72.093,78.503,2025-05-29T22:41:27.767218
531775,29.947,7.867,72.187,78.547,2025-05-29T22:41:27.773340
531784,30.027,8.027,72.133,78.545,2025-05-29T22:41:27.785743
531793,29.773,7.88,72.173,78.47,2025-05-29T22:41:27.822154
531801,30.04,7.987,72.093,78.509,2025-05-29T22:41:27.823574
531810,30.027,8.013,72.187,78.592,2025-05-29T22:41:27.824921
531819,29.72,8.053,71.987,78.296,2025-05-29T22:41:27.826272
531828,30.013,8.013,72.107,78.514,2025-05-29T22:41:27.835591
531837,30.147,7.933,72.16,78.606,2025-05-29T22:41:27.841818
531846,29.853,7.893,72.187,78.514,2025-05-29T22:41:27.843659
531855,29.893,8.067,72.387,78.731,2025-05-29T22:41:27.853437
531864,29.84,8.027,71.933,78.29,2025-05-29T22:41:27.865207
531873,30.067,7.947,72.053,78.478,2025-05-29T22:41:27.871571
531882,29.96,8.013,72.067,78.456,2025-05-29T22:41:27.883852
531891,29.973,8.0,72.013,78.411,2025-05-29T22:41:27.922874
531899,29.893,7.973,72.027,78.39,2025-05-29T22:41:27.924297
531908,30.013,7.973,72.013,78.424,2025-05-29T22:41:27.925486
531917,30.04,7.88,72.013,78.425,2025-05-29T22:41:27.926826
531926,29.893,8.027,72.053,78.42,2025-05-29T22:41:27.935789
531935,30.027,7.853,72.16,78.552,2025-05-29T22:41:27.941978
531944,29.933,7.853,72.133,78.491,2025-05-29T22:41:27.943801
531953,30.067,7.96,72.093,78.516,2025-05-29T22:41:27.952923
531962,30.027,7.987,72.16,78.565,2025-05-29T22:41:27.957543
531971,29.84,7.933,72.067,78.403,2025-05-29T22:41:27.964803
531980,29.88,7.853,72.2,78.532,2025-05-29T22:41:27.977218
531989,29.867,7.853,72.227,78.552,2025-05-29T22:41:27.983493
531997,29.84,8.027,72.093,78.437,2025-05-29T22:41:28.019797
532006,29.76,7.92,72.08,78.383,2025-05-29T22:41:28.021169
532015,30.013,7.813,72.053,78.444,2025-05-29T22:41:28.022512
532024,29.893,7.973,72.173,78.525,2025-05-29T22:41:28.024231
532033,30.16,7.973,72.027,78.492,2025-05-29T22:41:28.032602
532042,30.0,7.92,72.107,78.499,2025-05-29T22:41:28.038689
532051,30.04,7.92,72.053,78.465,2025-05-29T22:41:28.049744
532060,29.987,8.013,72.267,78.65,2025-05-29T22:41:28.054155
532069,29.92,7.973,72.16,78.523,2025-05-29T22:41:28.116863
532078,29.987,7.907,72.093,78.48,2025-05-29T22:41:28.118288
532087,29.96,8.0,72.16,78.541,2025-05-29T22:41:28.119644
532095,29.973,8.013,72.16,78.547,2025-05-29T22:41:28.121606
532104,29.987,7.96,72.147,78.535,2025-05-29T22:41:28.129812
532113,29.893,7.96,72.12,78.475,2025-05-29T22:41:28.136132
532122,30.067,7.96,72.16,78.578,2025-05-29T22:41:28.137952
532131,29.973,8.04,72.107,78.501,2025-05-29T22:41:28.146641
532140,30.04,7.907,72.32,78.709,2025-05-29T22:41:28.150829
532149,29.893,7.987,72.133,78.49,2025-05-29T22:41:28.158826
532158,30.093,8.027,72.12,78.558,2025-05-29T22:41:28.165063
532167,29.907,7.973,72.2,78.555,2025-05-29T22:41:28.177190
532176,29.8,7.893,72.253,78.555,2025-05-29T22:41:28.213780
532184,30.027,8.04,72.093,78.509,2025-05-29T22:41:28.215096
532193,29.96,7.787,72.213,78.568,2025-05-29T22:41:28.216445
532202,29.987,8.093,72.187,78.585,2025-05-29T22:41:28.218413
532211,30.067,8.013,72.013,78.448,2025-05-29T22:41:28.226723
532220,29.907,8.013,72.12,78.485,2025-05-29T22:41:28.234246
532229,30.067,8.147,72.013,78.462,2025-05-29T22:41:28.243177
532238,30.093,8.013,72.04,78.483,2025-05-29T22:41:28.246914
532247,30.027,8.053,72.093,78.511,2025-05-29T22:41:28.254912
532256,29.893,7.987,72.013,78.379,2025-05-29T22:41:28.261189
532265,30.053,8.067,72.053,78.485,2025-05-29T22:41:28.273483
532274,29.787,7.84,72.173,78.471,2025-05-29T22:41:28.310019
532282,30.053,7.907,72.053,78.469,2025-05-29T22:41:28.311414
532291,30.16,8.013,72.16,78.619,2025-05-29T22:41:28.312787
532300,30.053,7.947,72.133,78.547,2025-05-29T22:41:28.313905
532309,30.027,8.04,72.04,78.46,2025-05-29T22:41:28.322571
532318,29.84,7.987,72.093,78.433,2025-05-29T22:41:28.328803
532327,30.053,7.987,72.0,78.428,2025-05-29T22:41:28.330813
532336,29.933,8.04,72.107,78.486,2025-05-29T22:41:28.340819
532345,30.067,7.987,71.987,78.421,2025-05-29T22:41:28.344290
532354,29.987,7.96,72.067,78.461,2025-05-29T22:41:28.351532
532363,30.027,8.027,72.0,78.422,2025-05-29T22:41:28.357734
532372,30.04,8.147,72.04,78.476,2025-05-29T22:41:28.370063
532380,30.04,7.973,72.04,78.459,2025-05-29T22:41:28.406148
532389,30.187,7.973,72.093,78.564,2025-05-29T22:41:28.407291
532398,30.227,8.053,72.2,78.685,2025-05-29T22:41:28.408635
532407,29.947,7.96,72.173,78.544,2025-05-29T22:41:28.409981
532416,30.067,8.013,72.133,78.558,2025-05-29T22:41:28.418811
532425,29.973,7.987,72.08,78.471,2025-05-29T22:41:28.425156
532434,29.973,7.88,72.053,78.436,2025-05-29T22:41:28.427024
532443,29.907,8.053,72.12,78.489,2025-05-29T22:41:28.439710
532452,29.907,8.093,72.133,78.506,2025-05-29T22:41:28.447520
532461,30.027,8.08,72.053,78.477,2025-05-29T22:41:28.459752
532470,29.813,8.053,72.173,78.503,2025-05-29T22:41:28.502082
532478,30.08,8.04,72.027,78.468,2025-05-29T22:41:28.503470
532487,30.12,8.067,72.187,78.633,2025-05-29T22:41:28.504674
532496,30.013,7.987,72.227,78.621,2025-05-29T22:41:28.506028
532505,29.987,8.04,72.12,78.518,2025-05-29T22:41:28.514616
532514,30.027,8.08,72.0,78.428,2025-05-29T22:41:28.520670
532523,30.08,8.093,72.133,78.572,2025-05-29T22:41:28.523030
532532,29.96,8.173,72.027,78.436,2025-05-29T22:41:28.532368
532541,29.987,7.947,72.107,78.497,2025-05-29T22:41:28.535952
532550,29.947,8.053,72.107,78.492,2025-05-29T22:41:28.544071
532559,30.013,8.013,72.173,78.575,2025-05-29T22:41:28.556282
532568,29.92,8.213,72.16,78.548,2025-05-29T22:41:28.562474
532576,29.92,8.013,72.04,78.417,2025-05-29T22:41:28.599262
532585,30.107,8.04,72.147,78.589,2025-05-29T22:41:28.600667
532594,29.933,8.08,72.2,78.576,2025-05-29T22:41:28.602024
532603,29.96,8.093,72.147,78.538,2025-05-29T22:41:28.603966
532612,29.8,8.08,72.133,78.464,2025-05-29T22:41:28.612183
532621,29.92,8.093,72.267,78.633,2025-05-29T22:41:28.618310
532630,29.893,8.133,72.16,78.529,2025-05-29T22:41:28.628779
532639,29.787,8.12,72.187,78.512,2025-05-29T22:41:28.634659
532648,29.627,8.053,72.16,78.42,2025-05-29T22:41:28.646873
532657,29.8,7.96,72.013,78.341,2025-05-29T22:41:28.653224
532666,29.88,8.133,72.093,78.463,2025-05-29T22:41:28.659623
532674,29.96,8.053,71.973,78.375,2025-05-29T22:41:28.696174
532683,29.92,8.173,72.027,78.421,2025-05-29T22:41:28.697604
532692,30.0,8.107,72.027,78.445,2025-05-29T22:41:28.698966
532701,30.053,8.12,72.147,78.577,2025-05-29T22:41:28.700313
532710,29.947,8.373,72.16,78.575,2025-05-29T22:41:28.709304
532719,29.867,8.053,72.187,78.535,2025-05-29T22:41:28.717081
532728,29.933,8.093,72.107,78.491,2025-05-29T22:41:28.727291
532737,29.84,8.24,72.187,78.545,2025-05-29T22:41:28.737543
532746,30.0,8.173,72.213,78.623,2025-05-29T22:41:28.743841
532755,29.773,8.147,72.08,78.411,2025-05-29T22:41:28.750177
532764,29.973,8.133,72.12,78.523,2025-05-29T22:41:28.756439
532772,29.787,8.16,72.187,78.516,2025-05-29T22:41:28.793702
532781,29.907,8.147,72.2,78.572,2025-05-29T22:41:28.795165
532790,29.867,8.093,72.013,78.38,2025-05-29T22:41:28.796526
532799,29.973,8.0,72.173,78.558,2025-05-29T22:41:28.797887
532808,29.787,8.12,72.267,78.585,2025-05-29T22:41:28.806765
532817,29.947,8.107,72.16,78.547,2025-05-29T22:41:28.813116
532826,29.947,8.12,72.08,78.475,2025-05-29T22:41:28.824406
532835,29.973,8.16,72.24,78.636,2025-05-29T22:41:28.828724
532844,29.933,8.187,72.147,78.538,2025-05-29T22:41:28.842546
532853,29.747,8.253,72.067,78.4,2025-05-29T22:41:28.854637
532862,29.947,8.213,72.027,78.435,2025-05-29T22:41:28.891248
532870,29.867,8.293,72.187,78.56,2025-05-29T22:41:28.892632
532879,29.72,8.093,72.533,78.803,2025-05-29T22:41:28.893977
532888,29.867,8.187,72.0,78.378,2025-05-29T22:41:28.899884
532897,30.0,8.16,72.053,78.475,2025-05-29T22:41:28.903815
532906,29.947,8.307,72.133,78.543,2025-05-29T22:41:28.910507
532915,29.76,8.2,72.0,78.338,2025-05-29T22:41:28.912261
532924,29.827,8.12,72.173,78.515,2025-05-29T22:41:28.921392
532933,29.72,8.2,72.08,78.397,2025-05-29T22:41:28.932963
532942,29.853,8.307,72.16,78.532,2025-05-29T22:41:28.945416
532951,30.04,8.187,72.12,78.554,2025-05-29T22:41:28.951740
532959,30.013,8.267,72.2,78.626,2025-05-29T22:41:28.988845
532968,29.853,8.187,72.227,78.581,2025-05-29T22:41:28.990287
532977,29.92,8.013,72.16,78.527,2025-05-29T22:41:28.991649
532986,29.96,8.28,72.267,78.668,2025-05-29T22:41:28.992998
532995,29.84,8.133,72.16,78.509,2025-05-29T22:41:28.994349
533004,29.987,8.107,72.28,78.672,2025-05-29T22:41:29.004634
533013,29.84,8.12,72.093,78.446,2025-05-29T22:41:29.010873
533022,29.8,8.147,72.227,78.556,2025-05-29T22:41:29.023560
533031,29.72,8.04,72.16,78.454,2025-05-29T22:41:29.026860
533040,29.88,8.107,72.213,78.57,2025-05-29T22:41:29.040327
533049,29.8,8.24,72.16,78.505,2025-05-29T22:41:29.047714
533057,29.907,8.093,72.12,78.493,2025-05-29T22:41:29.093505
533066,29.827,8.187,72.12,78.473,2025-05-29T22:41:29.101833
533075,29.827,8.187,72.147,78.497,2025-05-29T22:41:29.108246
533084,29.787,8.253,72.253,78.587,2025-05-29T22:41:29.109640
533093,29.893,8.213,72.187,78.562,2025-05-29T22:41:29.111007
533102,29.96,8.2,72.24,78.635,2025-05-29T22:41:29.113108
533111,29.84,8.2,72.28,78.626,2025-05-29T22:41:29.124164
533120,29.827,8.32,72.427,78.768,2025-05-29T22:41:29.134096
533129,29.92,8.133,72.333,78.699,2025-05-29T22:41:29.140471
533138,29.827,8.253,72.173,78.529,2025-05-29T22:41:29.146726
533147,29.787,8.16,72.32,78.638,2025-05-29T22:41:29.152961
533155,29.907,8.2,72.227,78.602,2025-05-29T22:41:29.189521
533164,29.907,8.147,72.173,78.548,2025-05-29T22:41:29.190929
533173,29.853,8.187,72.24,78.593,2025-05-29T22:41:29.192281
533182,29.8,8.28,72.12,78.472,2025-05-29T22:41:29.193639
533191,29.893,8.253,72.293,78.664,2025-05-29T22:41:29.202252
533200,29.853,8.173,72.253,78.604,2025-05-29T22:41:29.208530
533209,29.64,8.12,72.267,78.53,2025-05-29T22:41:29.210650
533218,29.893,8.333,72.227,78.611,2025-05-29T22:41:29.221126
533227,29.733,8.173,72.253,78.558,2025-05-29T22:41:29.231614
533236,29.707,8.293,72.227,78.536,2025-05-29T22:41:29.244097
533244,29.787,8.107,72.24,78.559,2025-05-29T22:41:29.250670
533253,29.693,8.133,72.147,78.441,2025-05-29T22:41:29.287594
533262,29.853,8.093,72.133,78.485,2025-05-29T22:41:29.289014
533271,29.813,8.213,72.107,78.458,2025-05-29T22:41:29.290365
533280,29.52,8.133,72.173,78.4,2025-05-29T22:41:29.296063
533289,29.92,8.133,72.173,78.552,2025-05-29T22:41:29.300650
533298,29.947,8.147,72.067,78.465,2025-05-29T22:41:29.306996
533307,29.8,8.08,72.333,78.648,2025-05-29T22:41:29.308924
533316,29.707,8.053,72.28,78.56,2025-05-29T22:41:29.318583
533325,29.667,8.133,72.307,78.578,2025-05-29T22:41:29.322408
533334,29.893,8.107,72.227,78.588,2025-05-29T22:41:29.330161
533342,29.853,8.0,72.373,78.696,2025-05-29T22:41:29.336477
533351,29.867,8.027,72.213,78.557,2025-05-29T22:41:29.348993
533360,29.893,8.16,72.2,78.569,2025-05-29T22:41:29.385774
533369,29.933,8.133,72.253,78.63,2025-05-29T22:41:29.393992
533378,29.827,8.213,72.293,78.635,2025-05-29T22:41:29.400360
533387,29.72,8.187,72.147,78.457,2025-05-29T22:41:29.401745
533396,29.893,8.147,72.16,78.531,2025-05-29T22:41:29.403090
533405,29.827,8.293,72.227,78.582,2025-05-29T22:41:29.405228
533414,29.733,8.227,72.213,78.527,2025-05-29T22:41:29.414546
533423,29.947,8.04,72.227,78.601,2025-05-29T22:41:29.426564
533432,29.64,8.187,72.293,78.561,2025-05-29T22:41:29.438880
533440,29.92,8.053,72.333,78.69,2025-05-29T22:41:29.445076
533449,29.853,8.227,72.267,78.622,2025-05-29T22:41:29.481765
533458,29.947,8.24,72.293,78.683,2025-05-29T22:41:29.483136
533467,29.867,8.053,72.213,78.56,2025-05-29T22:41:29.484478
533476,30.013,8.067,72.333,78.727,2025-05-29T22:41:29.490056
533485,29.907,8.16,72.213,78.586,2025-05-29T22:41:29.494293
533494,29.893,8.147,72.173,78.543,2025-05-29T22:41:29.500552
533503,29.867,8.107,72.147,78.504,2025-05-29T22:41:29.502535
533512,29.867,8.293,72.173,78.548,2025-05-29T22:41:29.512111
533521,30.013,8.107,72.293,78.695,2025-05-29T22:41:29.515807
533530,30.013,8.12,72.32,78.72,2025-05-29T22:41:29.523937
533538,29.813,8.24,72.16,78.51,2025-05-29T22:41:29.542413
533547,29.933,8.187,72.12,78.513,2025-05-29T22:41:29.579402
533556,29.8,8.16,72.173,78.509,2025-05-29T22:41:29.580680
533565,30.12,8.187,72.213,78.67,2025-05-29T22:41:29.582033
533574,29.747,8.28,72.147,78.477,2025-05-29T22:41:29.583969
533583,29.947,8.227,72.187,78.584,2025-05-29T22:41:29.591923
533592,29.853,8.28,72.16,78.529,2025-05-29T22:41:29.598068
533601,29.96,8.32,72.133,78.55,2025-05-29T22:41:29.600509
533610,29.867,8.32,72.16,78.539,2025-05-29T22:41:29.611215
533619,29.907,8.267,72.133,78.524,2025-05-29T22:41:29.615738
533627,29.987,8.187,72.227,78.632,2025-05-29T22:41:29.628253
533636,29.84,8.173,72.173,78.525,2025-05-29T22:41:29.634698
533645,30.093,8.107,72.293,78.725,2025-05-29T22:41:29.640986
533654,29.973,8.173,72.267,78.662,2025-05-29T22:41:29.677946
533663,29.773,8.267,72.173,78.51,2025-05-29T22:41:29.686259
533672,30.107,8.16,72.067,78.528,2025-05-29T22:41:29.692571
533681,30.0,8.347,72.267,78.69,2025-05-29T22:41:29.693934
533690,30.0,8.253,72.16,78.582,2025-05-29T22:41:29.695286
533699,29.813,8.427,72.187,78.554,2025-05-29T22:41:29.698388
533708,30.107,8.307,72.147,78.617,2025-05-29T22:41:29.707984
533717,29.76,8.187,72.24,78.558,2025-05-29T22:41:29.710499
533725,29.893,8.28,72.227,78.606,2025-05-29T22:41:29.725443
533734,29.867,8.32,72.16,78.539,2025-05-29T22:41:29.731918
533743,29.827,8.28,72.213,78.568,2025-05-29T22:41:29.775154
533752,29.987,8.147,72.2,78.603,2025-05-29T22:41:29.783435
533761,29.88,8.24,72.16,78.535,2025-05-29T22:41:29.789747
533770,29.933,8.307,72.2,78.599,2025-05-29T22:41:29.791117
533779,29.947,8.227,72.067,78.473,2025-05-29T22:41:29.792465
533788,30.013,8.2,72.173,78.594,2025-05-29T22:41:29.795642
533797,30.0,8.16,72.173,78.585,2025-05-29T22:41:29.805138
533806,29.88,8.24,72.133,78.511,2025-05-29T22:41:29.808820
533815,29.867,8.213,72.053,78.429,2025-05-29T22:41:29.817105
533823,29.907,8.36,72.133,78.534,2025-05-29T22:41:29.823380
533832,29.827,8.28,72.173,78.531,2025-05-29T22:41:29.829674
533841,30.093,8.36,72.013,78.495,2025-05-29T22:41:29.836068
533850,29.867,8.293,72.173,78.548,2025-05-29T22:41:29.872668
533859,29.88,8.307,72.107,78.493,2025-05-29T22:41:29.881149
533868,29.88,8.307,72.04,78.432,2025-05-29T22:41:29.887306
533877,30.027,8.16,72.12,78.546,2025-05-29T22:41:29.888685
533886,30.013,8.213,72.107,78.534,2025-05-29T22:41:29.890082
533895,30.08,8.08,72.2,78.632,2025-05-29T22:41:29.893348
533904,29.867,8.32,72.24,78.612,2025-05-29T22:41:29.902422
533913,29.933,8.187,72.267,78.648,2025-05-29T22:41:29.906989
533921,29.827,8.24,72.227,78.576,2025-05-29T22:41:29.914346
533930,29.88,8.2,72.173,78.543,2025-05-29T22:41:29.926949
533939,29.773,8.253,72.267,78.594,2025-05-29T22:41:29.969592
533948,29.92,8.053,72.293,78.654,2025-05-29T22:41:29.970979
533957,30.04,8.2,72.187,78.617,2025-05-29T22:41:29.972245
533966,30.107,8.24,72.12,78.585,2025-05-29T22:41:29.977925
533975,29.867,8.2,72.253,78.612,2025-05-29T22:41:29.982262
533984,30.133,8.08,72.187,78.64,2025-05-29T22:41:29.988422
533993,29.907,8.347,72.253,78.642,2025-05-29T22:41:29.990349
534002,29.693,8.2,72.107,78.411,2025-05-29T22:41:29.999374
534010,29.92,8.28,72.293,78.677,2025-05-29T22:41:30.004203
534019,29.92,8.187,72.16,78.545,2025-05-29T22:41:30.017702
534028,29.987,8.133,72.347,78.736,2025-05-29T22:41:30.029944
534037,29.947,8.267,72.213,78.612,2025-05-29T22:41:30.067182
534046,30.2,8.16,72.147,78.637,2025-05-29T22:41:30.068584
534055,29.96,8.173,72.227,78.62,2025-05-29T22:41:30.069933
534064,29.893,8.2,72.28,78.646,2025-05-29T22:41:30.079444
534073,29.88,8.08,72.173,78.531,2025-05-29T22:41:30.086123
534082,29.893,8.333,72.213,78.599,2025-05-29T22:41:30.088145
534091,29.507,8.32,72.12,78.366,2025-05-29T22:41:30.096637
534100,30.053,8.267,72.2,78.641,2025-05-29T22:41:30.100805
534108,29.96,8.2,72.267,78.659,2025-05-29T22:41:30.109294
534117,29.987,8.373,72.227,78.651,2025-05-29T22:41:30.115639
534126,29.96,7.987,72.24,78.613,2025-05-29T22:41:30.127995
534135,30.053,8.227,72.267,78.698,2025-05-29T22:41:30.165161
534144,30.053,8.107,72.28,78.698,2025-05-29T22:41:30.166539
534153,30.04,8.16,72.24,78.661,2025-05-29T22:41:30.167884
534162,30.08,8.24,72.147,78.599,2025-05-29T22:41:30.169232
534171,29.88,8.227,72.267,78.632,2025-05-29T22:41:30.177991
534180,29.907,8.16,72.24,78.611,2025-05-29T22:41:30.184465
534189,29.92,8.213,72.08,78.474,2025-05-29T22:41:30.186124
534197,29.947,8.173,72.187,78.578,2025-05-29T22:41:30.195503
534206,29.893,8.24,72.227,78.602,2025-05-29T22:41:30.207209
534215,29.853,8.2,72.147,78.509,2025-05-29T22:41:30.213485
534224,29.88,8.213,72.147,78.52,2025-05-29T22:41:30.219880
534233,30.04,8.307,72.147,78.591,2025-05-29T22:41:30.232118
534242,29.8,8.147,72.24,78.569,2025-05-29T22:41:30.263183
534251,29.893,8.2,72.227,78.597,2025-05-29T22:41:30.264578
534260,30.013,8.267,72.213,78.638,2025-05-29T22:41:30.265940
534269,29.867,8.24,72.333,78.689,2025-05-29T22:41:30.267778
534278,29.827,8.133,72.267,78.602,2025-05-29T22:41:30.276107
534286,29.947,8.293,72.307,78.701,2025-05-29T22:41:30.283681
534295,29.92,8.147,72.32,78.688,2025-05-29T22:41:30.293837
534304,29.933,8.12,72.213,78.592,2025-05-29T22:41:30.304291
534313,29.96,8.16,72.307,78.692,2025-05-29T22:41:30.317022
534322,29.787,8.36,72.307,78.647,2025-05-29T22:41:30.323488
534331,29.947,8.307,72.253,78.653,2025-05-29T22:41:30.362269
534340,29.693,8.387,72.213,78.529,2025-05-29T22:41:30.363702
534349,29.84,8.4,72.04,78.427,2025-05-29T22:41:30.365069
534358,29.88,8.347,72.213,78.595,2025-05-29T22:41:30.366434
534367,29.613,8.187,72.12,78.392,2025-05-29T22:41:30.367798
534375,29.947,8.053,72.147,78.529,2025-05-29T22:41:30.369148
534384,29.867,8.2,72.107,78.477,2025-05-29T22:41:30.376812
534393,29.933,8.28,72.107,78.511,2025-05-29T22:41:30.386859
534402,29.96,8.213,72.307,78.698,2025-05-29T22:41:30.395781
534411,29.84,8.213,72.36,78.701,2025-05-29T22:41:30.404704
534420,29.92,8.253,72.173,78.564,2025-05-29T22:41:30.422411
534429,29.907,8.24,72.253,78.631,2025-05-29T22:41:30.430426
534438,29.773,8.213,72.253,78.578,2025-05-29T22:41:30.440007
534447,29.987,8.227,72.213,78.623,2025-05-29T22:41:30.444074
534456,29.96,8.253,72.187,78.592,2025-05-29T22:41:30.458141
534465,29.8,8.267,72.32,78.655,2025-05-29T22:41:30.464638
534473,29.747,8.253,72.253,78.572,2025-05-29T22:41:30.507450
534482,29.867,8.267,72.213,78.582,2025-05-29T22:41:30.508818
534491,29.813,8.347,72.347,78.693,2025-05-29T22:41:30.510183
534500,29.92,8.227,72.293,78.672,2025-05-29T22:41:30.511541
534509,29.987,8.227,72.44,78.832,2025-05-29T22:41:30.520311
534518,29.947,8.307,72.453,78.837,2025-05-29T22:41:30.526567
534527,29.853,8.293,72.307,78.665,2025-05-29T22:41:30.528526
534536,29.853,8.173,72.227,78.579,2025-05-29T22:41:30.536890
534545,29.973,8.133,72.253,78.645,2025-05-29T22:41:30.541815
534554,29.573,8.373,72.333,78.593,2025-05-29T22:41:30.549608
534563,29.813,8.387,72.293,78.648,2025-05-29T22:41:30.556014
534571,29.72,8.347,72.253,78.572,2025-05-29T22:41:30.568575
534580,29.853,8.493,72.28,78.662,2025-05-29T22:41:30.605605
534589,29.92,8.32,72.307,78.694,2025-05-29T22:41:30.606982
534598,29.76,8.28,72.213,78.543,2025-05-29T22:41:30.608329
534607,29.827,8.227,72.32,78.661,2025-05-29T22:41:30.610274
